Date,JMOM,VUG,VONV,IUSV,FREL,XSW,VHT,MGK,JVAL,VOT,VIOG,NURE,GLD,XLU,TQQQ,VCR,FNCL,IFRA,PBD,RYT,FTEC,SCHI,SUSC,VTC,VCIT
2020-05-15,28.00242805480957,180.92694091796875,44.26033020019531,46.867122650146484,19.212970733642578,97.6094741821289,186.3179931640625,146.5771484375,20.862232208251953,147.05892944335938,123.7078628540039,19.220869064331055,163.92999267578125,51.48915481567383,18.22249984741211,171.37496948242188,28.45906639099121,19.766416549682617,12.991432189941406,177.78195190429688,72.02140808105469,48.15369415283203,25.45271110534668,84.32555389404297,86.60218811035156
2020-05-18,28.811269760131836,185.0463104248047,46.29639434814453,48.76131820678711,20.360294342041016,99.50597381591797,188.33409118652344,149.91921997070312,21.889263153076172,151.4942626953125,132.00364685058594,20.828012466430664,162.69000244140625,53.60283279418945,19.27750015258789,177.42613220214844,30.080093383789062,21.199241638183594,13.573431968688965,185.0139617919922,73.75450134277344,48.29493713378906,25.493980407714844,84.52117156982422,86.87725067138672
2020-05-19,28.6341495513916,184.23626708984375,45.56648254394531,48.043819427490234,20.08757209777832,99.5458984375,185.94789123535156,149.31607055664062,21.641357421875,150.4844512939453,129.81639099121094,20.599233627319336,164.25999450683594,52.71977996826172,19.1299991607666,177.20274353027344,29.351104736328125,20.7860164642334,13.563567161560059,184.7476043701172,73.61663818359375,48.462100982666016,25.599546432495117,84.63090515136719,87.10490417480469
2020-05-20,29.057268142700195,187.7431640625,46.32520294189453,48.723052978515625,20.294464111328125,101.81170654296875,186.55174255371094,152.0945587158203,21.990718841552734,153.04861450195312,133.58990478515625,20.821334838867188,164.64999389648438,53.01100540161133,20.25,179.6892547607422,30.070499420166016,21.362606048583984,13.760854721069336,188.93093872070312,75.2610855102539,48.82720184326172,25.75406837463379,85.2635498046875,87.58866119384766
2020-05-21,28.83685302734375,186.25149536132812,46.06109619140625,48.4551887512207,20.28506088256836,101.40245819091797,185.45115661621094,150.8387908935547,21.877777099609375,151.9991912841797,133.63914489746094,20.951929092407227,162.25,52.47554397583008,19.627500534057617,180.45655822753906,30.032135009765625,21.32417106628418,13.61289119720459,185.8625030517578,74.30592346191406,48.78877258300781,25.807811737060547,85.29408264160156,87.75939178466797
2020-05-22,28.956897735595703,187.0714111328125,46.06109619140625,48.53171920776367,20.56719207763672,102.83981323242188,186.04527282714844,151.3134002685547,21.827045440673828,153.37533569335938,134.5357208251953,20.89092254638672,163.2100067138672,53.05797576904297,19.80500030517578,180.41770935058594,29.917030334472656,21.441408157348633,13.514245986938477,185.7934112548828,74.65057373046875,48.80030059814453,25.836606979370117,85.36087799072266,87.61711120605469
2020-05-26,29.13697052001953,187.51596069335938,47.343238830566406,49.794517517089844,21.347749710083008,103.51853942871094,185.5875244140625,151.4914093017578,22.560232162475586,155.058349609375,139.34375,21.925172805786133,160.88999938964844,53.40555191040039,19.72249984741211,183.04989624023438,31.461313247680664,22.23710060119629,14.066654205322266,188.32908630371094,74.67027282714844,48.890625,25.8749942779541,85.36563873291016,87.85426330566406
2020-05-27,29.408550262451172,188.78042602539062,48.433292388916016,50.95208740234375,21.78034210205078,104.3869400024414,187.1361083984375,152.39120483398438,23.150800704956055,156.72161865234375,144.40792846679688,22.360797882080078,161.17999267578125,54.04435729980469,20.0,186.18719482421875,32.87132263183594,22.871347427368164,14.194890022277832,190.4799346923828,75.15278625488281,49.042415618896484,25.903793334960938,85.68721771240234,88.19574737548828
2020-05-28,29.57878303527832,189.15582275390625,48.12116241455078,50.69379425048828,21.874385833740234,104.13739013671875,189.24961853027344,152.6383514404297,22.87992286682129,157.43443298339844,140.11224365234375,22.208282470703125,161.72000122070312,55.641353607177734,19.872499465942383,183.836669921875,32.33417510986328,22.660890579223633,14.135704040527344,189.3453369140625,75.02477264404297,49.0770149230957,25.918190002441406,85.72349548339844,88.34751892089844
2020-05-29,29.962539672851562,190.70675659179688,48.154781341552734,50.70335388183594,21.658084869384766,106.7026596069336,191.49945068359375,153.82493591308594,22.904808044433594,159.35511779785156,138.900390625,21.971879959106445,162.91000366210938,56.073486328125,20.6924991607666,184.66226196289062,31.87376594543457,22.602277755737305,14.283669471740723,191.8612518310547,75.8519287109375,49.27878189086914,26.08134651184082,86.23877716064453,88.75537872314453
